id,category_id,views,likes,dislikes,comment_count
36197,10,5498779,453422,8172,42442
36198,10,613222,16419,228,415
36199,22,801527,53143,324,3413
36200,25,398091,7340,593,697
36201,23,806607,12506,430,496
36202,28,35147876,507471,28659,158257
36203,24,1041061,32240,540,2447
36204,24,1373683,42501,1878,2745
36205,10,2228238,64877,5024,4872
36206,10,9077604,296498,12948,32389
36207,25,612038,1920,366,663
36208,24,1204284,96664,646,7493
36209,24,470957,5858,304,903
36210,1,3559290,46698,1378,5844
36211,24,605714,2810,4843,2163
36212,10,755306,38067,545,2229
36213,10,2565333,96031,789,3856
36214,26,3418936,128781,4153,11787
36215,23,2988945,315442,1672,47498
36216,1,1168332,36393,1164,4726
36217,24,507117,11939,587,1162
36218,1,14800528,162079,4964,12016
36219,26,585901,32656,467,2120
36220,10,5802120,256642,5433,16289
36221,1,11308127,317806,6190,18457
36222,1,4741254,111082,5868,16644
36223,24,3333570,223930,3076,31486
36224,27,1363330,52096,951,8819
36225,23,1608662,73175,1202,3443
36226,24,256966,7213,151,419
36227,26,1011227,36403,1054,2637
36228,24,3518071,200122,2996,11844
36229,10,1787490,104292,4263,6828
36230,24,711318,5219,414,712
36231,25,954336,4961,541,2118
36232,24,5016765,34229,3005,6942
36233,24,1704970,28188,788,2548
36234,24,3985156,109342,5377,13547
36235,24,881585,19831,627,2396
36236,28,1613557,41879,750,4308
36237,26,3575061,297520,13066,51547
36238,17,223835,2302,324,146
36239,26,496544,17460,268,1475
36240,24,1717443,58953,1188,6881
36241,23,1001098,88974,733,25598
36242,10,10116519,114196,7159,13101
36243,28,2343015,79914,10116,7717
36244,24,981017,51868,193,1435
36245,24,7740671,128377,18901,22052
36246,1,676426,24464,165,746
36247,22,5329282,95408,11061,11504
36248,28,6047605,126595,9872,15668
36249,19,713772,13942,485,1622
36250,26,3562384,70010,3209,8774
36251,24,3400324,49631,439,2009
36252,24,1733715,28074,4522,3515
36253,27,4219363,226861,1951,21474
36254,24,1266725,24068,1570,4002
36255,24,6508951,7277,2372,863
36256,24,218721,7893,670,775
36257,10,1350870,41643,918,2326
36258,17,1073836,3567,899,1456
36259,24,3473465,38207,1639,4977
36260,24,13022503,521222,14986,25775
36261,28,3129160,50719,5850,6484
36262,26,2751701,109877,6595,13716
36263,24,10423895,276209,30262,24926
36264,10,4932236,103436,1977,5055
36265,24,1355564,31912,1564,1337
36266,28,6352479,82726,2971,12932
36267,24,2495229,137403,892,5358
36268,23,194854,22369,159,1515
36269,20,14717949,265848,23833,20244
36270,10,2132376,64474,1255,5040
36271,1,18638967,652104,10072,34216
36272,10,10482567,328064,4798,12104
36273,26,2531810,148520,2031,11692
36274,26,232787,29512,669,4567
36275,22,1144037,49842,2520,4946
36276,43,1173230,21297,580,1600
36277,10,1540396,38082,2251,2152
36278,10,11094599,300278,7438,11322
36279,24,940334,30696,944,6558
36280,10,282640,4754,135,376
36281,26,183552,7836,171,1561
36282,23,1760755,52042,814,797
36283,22,1058018,56871,1803,2627
36284,28,321688,14746,154,752
36285,28,2123895,92965,1562,14521
36286,10,14545460,195454,9512,8437
36287,24,307977,3977,438,0
36288,17,1027306,7651,596,3582
36289,23,3521591,111955,6882,18038
36290,25,2227779,21987,7323,3551
36291,20,1371267,39391,2435,10367
36292,10,1340373,25260,1657,3387
36293,25,7842988,68486,10732,7693
36294,23,587369,12421,1185,1379
36295,26,526878,25962,759,2834
36296,24,3906035,195563,977,7105
36297,17,18040000,484833,22933,32509
36298,24,710439,48650,1806,6739
36299,24,431729,19004,260,936
36300,26,471672,9975,309,736
36301,10,167997997,4281819,276626,453206
36302,26,534631,21473,966,1032
36303,28,3665202,33116,4103,0
36304,27,524449,13689,435,1461
36305,10,384656,7227,423,1113
36306,26,2503385,68703,1487,2733
36307,24,4431938,15293,753,846
36308,22,606069,12476,291,513
36309,22,1161512,32499,5167,6101
36310,24,519454,11222,257,1008
36311,23,1235003,36741,1425,3121
36312,22,435462,22345,1150,1092
36313,10,3845596,50069,2677,2793
36314,24,6615839,485149,6800,51025
36315,24,1328813,48907,612,3581
36316,20,2587421,129623,5082,9080
36317,15,531190,18813,331,604
36318,28,3131132,38688,7252,10038
36319,22,4767012,426832,4816,37417
36320,23,489735,5298,599,363
36321,17,13421952,138018,13185,72946
36322,24,570053,14382,994,3014
36323,10,48108263,800298,55485,43730
36324,24,13862369,135099,4296,5819
36325,24,1041371,11408,896,1804
36326,10,21766206,465478,12191,20186
36327,26,944114,15535,923,2398
36328,10,23436536,501091,11913,31755
36329,10,8428677,151150,3119,5531
36330,10,5629008,71283,1341,1995
36331,10,30887048,860555,7548,40571
36332,1,9099316,33980,13498,10078
36333,24,839523,16434,2604,5572
36334,10,62800938,781317,34495,24760
36335,24,672861,10050,184,870
36336,10,1946247,46786,549,1370
36337,10,8418621,283118,6856,16859
36338,24,2572019,88138,1518,4607
36339,22,8403866,166188,19412,48420
36340,24,636305,19802,273,978
36341,15,3552907,106549,2741,9581
36342,24,552952,10633,314,736
36343,24,19666531,444821,9264,32041
36344,10,1632505,30158,595,1016
36345,26,3290749,59126,3852,7250
36346,23,385826,27095,591,2653
36347,17,765488,10854,931,1529
36348,20,3952820,87060,2946,13846
36349,24,1589342,38480,1057,4470
36350,24,1813229,31802,1056,986
36351,17,8523528,296275,5962,23855
36352,24,1140768,13919,1925,2424
36353,10,3695099,241002,5177,13142
36354,24,6540492,58543,5891,10843
36355,10,1567563,118202,2011,7722
36356,24,468415,9820,1043,1100
36357,23,764773,28912,477,1862
36358,10,674094,44429,4063,3469
36359,24,284926,8597,804,1158
36360,23,628234,12672,208,701
36361,24,544369,19257,544,1947
36362,23,277355,6013,114,126
36363,22,7301276,149751,7510,19230
36364,26,935308,61796,1560,9745
36365,24,6042274,55570,11325,7069
36366,28,1126575,22810,1161,4704
36367,27,589884,20202,671,2280
36368,25,592918,3238,187,0
36369,20,2226213,91094,2358,6032
36370,25,995770,4806,679,2270
36371,24,1013774,82732,2072,28982
36372,27,826204,10570,1798,2691
36373,10,3268630,161444,7433,17190
36374,25,346041,2064,298,520
36375,1,3784728,215996,3246,12175
36376,20,3188544,105582,4454,46813
36377,17,557101,3500,254,1296
36378,26,1511302,74895,1388,8394
36379,25,3153721,19009,2347,4023
36380,17,542627,2091,246,826
36381,24,7537850,38613,2953,5490
36382,24,3003019,42546,2597,0
36383,17,348915,9048,139,550
36384,23,2604291,98363,8762,5191
36385,26,2171777,55745,1627,3877
36386,22,1522384,30328,952,786
36387,25,945147,5107,686,1926
36388,20,2424501,109111,3850,7968
36389,25,1855874,9228,6271,30430
36390,10,3426096,177843,3034,13549
36391,25,879255,2808,567,1190
36392,23,1048815,18536,377,2393
36393,10,13153679,480110,28373,31414
36394,24,3698452,35283,1578,2188
36395,24,967545,3310,469,490
36396,22,5487533,288998,2658,27606
36397,10,80738011,5053329,165853,1114809
36398,24,1227913,29441,1243,2226
36399,24,1650078,49066,710,1452
36400,24,1810492,46973,3493,16197
36401,23,700477,6086,276,598
36402,10,6533106,483981,9072,43836
36403,23,931004,45857,803,23521
36404,22,5603668,568299,3141,53402
36405,1,6682769,140690,12848,31353
36406,24,881166,42310,954,4002
36407,10,784230,18313,335,440
36408,20,8272992,317839,184289,129012
36409,22,831577,54085,331,3459
36410,15,619826,21749,507,1484
36411,25,419206,7563,611,710
36412,28,36778884,521872,29776,162654
36413,24,1076368,32846,554,2484
36414,10,2591373,71452,5351,5194
36415,10,9845182,312102,13489,33410
36416,25,618659,1933,373,664
36417,24,477381,5926,306,916
36418,1,3750515,48426,1438,5963
36419,10,952293,41564,679,2363
36420,24,1211899,96820,653,7512
36421,24,639548,2910,5034,2268
36422,10,3136189,104437,918,4035
36423,26,3527047,131077,4250,11930
36424,23,3033870,317695,1699,47755
36425,1,1187300,36815,1177,4799
36426,24,516662,12072,593,1170
36427,1,15032889,163469,5029,12198
36428,26,595962,32891,474,2136
36429,10,6479552,266382,5658,16609
36430,1,11554324,321244,6259,18612
36431,1,4812273,112003,5940,16770
36432,24,4031694,245988,3530,33922
36433,27,1378733,52528,967,8867
36434,23,1639968,74037,1221,3465
36435,24,267818,7473,155,446
36436,26,1021946,36657,1056,2637
36437,24,3654771,203644,3061,12009
36438,10,1862138,106086,4330,6902
36439,24,716736,5254,413,710
36440,25,995235,5065,564,2151
36441,24,5056529,34588,3052,7013
36442,24,1714908,28337,791,2556
36443,24,4049446,110082,5435,13617
36444,28,1649804,42682,768,4386
36445,26,3613618,298978,13205,51753
36446,17,224544,2305,325,146
36447,26,512112,17787,274,1481
36448,24,1752464,59613,1199,6964
36449,23,1022837,90249,743,25766
36450,10,10819331,117115,7499,13440
36451,24,1000646,52620,198,1484
36452,28,2365441,80305,10189,7740
36453,24,7935926,130906,19082,22305
36454,1,686481,24612,168,746
36455,22,5414770,96377,11157,11635
36456,28,6124095,127934,9958,15794
36457,19,724135,14084,488,1654
36458,26,3577277,70276,3217,8790
36459,24,3462235,50116,458,2028
36460,24,1788617,28498,4542,3563
36461,27,4263652,228385,1967,21629
36462,24,1275621,24157,1581,4037
36463,24,6512867,7298,2375,871
36464,10,1455324,42582,962,2350
36465,17,1086012,3577,906,1457
36466,24,3532065,38586,1657,5002
36467,24,13160640,523515,15064,25912
36468,28,3136465,50778,5860,6480
36469,26,2776610,110565,6639,13791
36470,24,11293840,282410,30920,25345
36471,10,5355078,105346,2039,5125
36472,24,1367499,32062,1574,1375
36473,28,6383031,82980,2980,12949
36474,24,2521907,138907,903,5372
36475,1,21401685,674913,10862,34736
36476,23,198029,22550,161,1515
36477,20,14763448,266128,23856,20252
36478,10,2233346,65367,1287,5051
36479,10,11038490,336992,4949,12203
36480,26,2560766,149471,2048,11725
36481,22,1149314,49944,2528,4953
36482,43,1180454,21332,581,1601
36483,10,1604302,38535,2277,2171
36484,10,11889250,306384,7637,11505
36485,24,949280,30876,955,6569
36486,10,292725,4819,139,385
36487,26,185545,7885,172,1574
36488,23,1824969,53676,842,809
36489,22,1064522,57202,1810,2628
36490,28,2131380,93142,1566,14561
36491,10,15147434,199744,9729,8520
36492,24,313308,4105,445,0
36493,17,1028424,7655,596,3568
36494,23,3542863,112510,6898,18080
36495,25,2230411,22003,7324,3543
36496,20,1379692,39498,2465,10401
36497,10,1342038,25278,1657,3394
36498,25,7983509,68948,10946,7754
36499,23,594855,12476,1190,1379
36500,26,528634,26029,761,2835
36501,24,4043785,198566,995,7198
36502,24,718113,48986,1813,6803
36503,24,436782,19198,262,944
36504,26,485027,10184,314,760
36505,10,173478072,4360121,283961,460299
36506,26,538103,21572,970,1032
36507,27,556026,14266,447,1489
36508,28,3680550,33273,4110,0
36509,10,406674,7385,433,1130
36510,26,2508437,68780,1488,2733
36511,24,4455397,15477,771,847
36512,22,611110,12546,291,514
36513,22,1170568,32653,5182,6135
36514,24,523318,11311,258,1025
36515,23,1245360,36885,1427,3122
36516,10,4000070,50782,2719,2826
36517,24,6641841,486172,6824,51026
36518,24,1335782,49055,614,3590
36519,20,2605670,130104,5093,9110
36520,15,543226,18917,335,605
36521,28,3148354,38865,7279,10101
36522,22,4782676,427474,4825,37464
36523,17,13550951,138774,13272,73141
36524,10,49959314,808892,56105,44076
36525,24,14051345,136541,4356,5924
36526,24,1050947,11454,901,1813
36527,10,25061716,479914,13310,20464
36528,26,950264,15635,926,2402
36529,10,24036749,512065,12017,32173
36530,10,8704238,152658,3169,5550
36531,10,6216994,74332,1463,2098
36532,10,32079687,867305,7688,40794
36533,1,9119073,34062,13513,10077
36534,24,844180,16468,2606,5597
36535,10,2052294,47842,565,1385
36536,10,65455235,796636,35336,25423
36537,24,686903,10193,188,874
36538,10,8648936,284654,6923,16904
36539,24,2595986,88519,1527,4636
36540,22,8418654,166297,19426,48401
36541,15,3573353,106862,2751,9597
36542,24,556170,10661,314,746
36543,24,19721487,445269,9273,32069
36544,10,1752475,30909,622,1031
36545,26,3320134,59806,3887,7338
36546,23,389001,27256,591,2662
36547,17,782123,11027,941,1555
36548,20,4043273,87106,2947,13848
36549,24,993593,9507,3647,1255
36550,10,1789595,207597,3548,14772
36551,10,554371,92089,392,14170
36552,24,430591,6045,240,434
36553,23,4455816,147871,2253,6824
36554,10,2331335,270705,4422,22329
36555,24,964945,10171,2411,3849
36556,27,937541,91201,658,4890
36557,23,644853,11312,269,633
36558,24,819933,33344,1020,4628
36559,24,3742740,76756,2931,8398
36560,23,636742,34155,1177,3551
36561,24,3117050,49623,1743,1439
36562,26,275584,19163,552,5184
36563,10,5506412,313097,7345,16383
36564,17,312386,4944,157,1446
36565,24,1424446,16166,2342,2984
36566,17,10944812,338803,7424,26285
36567,1,597340,17345,266,2688
36568,10,2100564,140587,2862,8738
36569,24,9499263,89252,8210,14329
36570,23,999619,35839,686,2188
36571,10,1006123,54054,4694,4400
36572,24,378815,9740,1299,1398
36573,23,359059,6909,157,150
36574,24,603115,20590,597,2058
36575,10,287845,18478,794,685
36576,24,225432,1879,288,398
36577,22,7779877,155355,7993,19897
36578,26,1116848,67880,1774,10462
36579,24,6662928,58781,12023,7626
36580,27,684412,22097,793,2005
36581,28,1240789,23983,1311,2593
36582,25,638775,3524,200,0
36583,20,2382550,94381,2551,6236
36584,25,1025789,4950,697,2296
36585,24,1147049,88791,2380,30547
36586,27,941428,11183,1942,2790
36587,10,3600846,167237,8015,17340
36588,25,430201,2496,389,626
36589,1,4162905,225761,3404,12625
36590,20,3501233,108438,4844,47741
36591,26,1792263,82365,1645,8998
36592,25,3306960,19527,2433,4093
36593,17,559873,2126,255,867
36594,24,8442760,41867,3300,5734
36595,24,3254228,44823,2760,0
36596,17,401882,9588,162,620
36597,23,2813262,101865,10123,5497
36598,26,2341475,59086,1738,4061
36599,22,1672006,32509,1083,821
36600,17,181773,4674,78,311
36601,25,986716,5208,708,1683
36602,20,2495008,110624,4040,8076
36603,25,1887494,9344,6474,30711
36604,25,889043,2823,574,1209
36605,10,3735906,183795,3265,13974
36606,23,1083165,18845,390,2423
36607,24,3930879,36808,1687,2271
36608,10,15199996,500052,30081,32277
36609,24,978878,3338,476,484
36610,22,5633794,293769,2740,27961
36611,10,87430865,5150831,172570,1142269
36612,24,1266392,30027,1272,2261
36613,24,1877278,48100,3588,16478
36614,23,729108,6256,282,599
36615,23,950001,46343,824,23887
36616,22,5830579,576817,3218,54653
36617,10,7888157,520252,10153,45151
36618,1,7050758,142636,13173,31735
36619,10,959191,20012,414,459
36620,24,909778,43175,968,4076
36621,15,758439,24848,686,1669
36622,20,8539684,323946,189472,131836
36623,22,852674,54688,340,3516
36624,25,434030,7741,627,718
36625,28,37977628,531656,30604,166069
36626,24,1102725,33245,561,2495
36627,10,2907145,75664,5616,5413
36628,10,10654123,329659,14002,34826
36629,25,622096,1937,376,664
36630,10,1114794,44172,753,2467
36631,1,3897625,49617,1480,6020
36632,24,1217496,96929,661,7541
36633,10,3677655,110635,1042,4143
36634,23,3074372,321298,1730,48042
36635,24,660087,2979,5222,2395
36636,26,3594683,132427,4307,12099
36637,1,1225626,37541,1204,4898
36638,24,523697,12155,596,1171
36639,1,15238518,164879,5092,12343
36640,26,604099,33053,478,2145
36641,1,11781372,324613,6345,18794
36642,24,4630871,263756,3873,35810
36643,27,1392952,52851,980,8938
36644,24,275281,7645,156,465
36645,26,1028589,36839,1060,2643
36646,24,3812333,207277,3150,12246
36647,10,1927752,107498,4370,6940
36648,24,721240,5293,415,713
36649,25,1001225,5080,566,2159
36650,24,5084228,34806,3072,7036
36651,24,1720511,28431,791,2565
36652,24,4095960,110595,5461,13644
36653,28,1676336,43325,774,4441
36654,26,3634804,299820,13241,51882
36655,17,225505,2308,326,146
36656,26,520944,17945,279,1501
36657,10,12296547,119583,7806,13681
36658,23,1043698,91529,757,25953
36659,24,1015994,53147,199,1513
36660,28,2384644,80635,10263,7760
36661,24,8111785,133189,19203,22499
36662,1,692194,24697,168,755
36663,22,5469857,96979,11222,11667
36664,28,6186232,128994,10014,15871
36665,19,731911,14183,488,1671
36666,26,3586342,70515,3222,8817
36667,24,1823112,28750,4557,3561
36668,24,3506984,50549,471,2026
36669,27,4297463,229608,1980,21788
36670,24,1284650,24260,1590,4037
36671,24,6515929,7312,2379,871
36672,10,1553590,43336,981,2362
36673,17,1095543,3587,907,1456
36674,24,3590791,38945,1678,5020
36675,24,13304672,525703,15138,25969
36676,26,2800753,111149,6676,13853
36677,24,12165444,288060,31394,25744
36678,10,5811174,107144,2116,5175
36679,24,1377987,32173,1579,1375
36680,1,24344200,699512,11710,35357
36681,28,6405488,83242,2991,12981
36682,24,2574791,141679,913,5422
36683,23,200816,22643,161,1520
36684,10,2337490,66283,1312,5091
36685,20,14799999,266325,23880,20246
36686,10,11596315,345399,5090,12350
36687,26,2587422,150275,2063,11794
36688,22,1153783,50011,2534,4959
36689,10,1655608,38857,2297,2166
36690,43,1186096,21354,583,1604
36691,10,12687051,312123,7796,11555
36692,24,957976,31032,963,6584
36693,10,302623,4873,143,390
36694,26,186997,7909,173,1576
36695,23,1866684,54770,851,823
36696,22,1071100,57525,1820,2647
36697,28,2137434,93247,1570,14560
36698,10,15791110,204392,9914,8628
36699,24,320204,4218,452,0
36700,23,3562692,112960,6914,18145
36701,25,2232546,22013,7325,3544
36702,20,1387482,39507,2478,10429
36703,25,8011968,69096,10971,7766
36704,23,601955,12532,1192,1381
36705,24,4179312,201495,1022,7279
36706,26,501732,10451,323,770
36707,24,727715,49410,1817,6827
36708,24,440779,19389,263,952
36709,27,612549,15038,466,1560
36710,10,179045286,4437175,291098,466470
36711,26,542022,21672,974,1033
36712,10,429021,7510,435,1131
36713,26,2513280,68832,1491,2735
36714,24,4480775,15664,796,848
36715,22,616294,12602,292,513
36716,22,1179107,32771,5198,6092
36717,24,528587,11418,261,1030
36718,10,4160207,51380,2774,2843
36719,23,1254303,37012,1428,3125
36720,24,6676659,487667,6852,51099
36721,24,1342422,49175,614,3608
36722,20,2622808,130518,5105,9116
36723,15,554335,19030,340,612
36724,28,3169693,39084,7325,10149
36725,22,4796711,428102,4828,37512
36726,17,13638289,139267,13332,73310
36727,10,51827745,817347,56783,44663
36728,10,28827724,496223,14661,20682
36729,24,14251663,138019,4430,5981
36730,24,1062251,11520,901,1815
36731,26,957034,15734,929,2407
36732,10,6865892,77563,1598,2196
36733,10,24644611,524397,12153,32669
36734,10,8981616,154108,3237,5536
36735,1,9139038,34151,13534,10079
36736,24,848516,16466,2607,5609
36737,10,68251318,812428,36123,25847
36738,10,2156761,48817,585,1417
36739,24,702634,10341,192,881
36740,10,8842750,285875,6983,16959
36741,24,2619044,88838,1538,4640
36742,22,8431178,166420,19445,48409
36743,24,642291,20116,277,985
36744,15,3591838,107161,2767,9605
36745,24,559509,10689,314,747
36746,24,19780012,445716,9284,32135
36747,10,1861355,31576,647,1037
36748,26,3335656,60121,3902,7358
36749,10,798095,57776,1145,5990
36750,10,3148043,460016,1201,26352
36751,23,1921650,122958,2076,12142
36752,24,1029163,82807,730,7632
36753,10,1271969,135744,895,17236
36754,10,4817185,376552,8071,27851
36755,10,3824428,291513,6611,19034
36756,17,316915,2690,136,1478
36757,24,1824164,13734,6608,1898
36758,24,2193778,59564,596,2926
36759,23,303920,4269,216,346
36760,23,7246997,199036,3391,8762
36761,23,515329,9128,310,580
36762,24,203480,2675,79,188
36763,24,1171824,11522,2608,4324
36764,27,1228380,104909,1057,5549
36765,24,1066821,37688,1389,5414
36766,15,193072,1315,82,514
36767,28,871815,26722,788,2617
36768,23,788724,38694,1523,3959
36769,26,370423,22672,772,5882
36770,24,3657659,56981,2069,1633
36771,10,7041457,367810,8669,18842
36772,1,703875,19144,317,2998
36773,24,1528062,17090,2482,3161
36774,17,12211480,357498,8183,25199
36775,10,2452320,155733,3363,9403
36776,24,11722618,107699,9465,16005
36777,10,1217931,59458,5035,4727
36778,23,422283,7570,182,160
36779,24,636459,21269,621,2109
36780,15,141476,4148,123,619
36781,24,426889,10351,1485,1485
36782,10,350984,20113,859,737
36783,24,263034,2092,350,410
36784,22,8118796,158858,8419,20320
36785,26,1242002,71702,1979,10867
36786,27,732303,23008,855,2103
36787,24,7104469,60671,12601,7841
36788,28,1320024,24803,1393,2661
36789,24,1242266,92216,2557,31636
36790,20,2473891,96063,2663,6261
36791,25,659122,3638,211,0
36792,25,1051158,5031,711,2318
36793,27,1013500,11632,2045,2842
36794,10,3795829,170850,8302,17715
36795,25,472525,2702,429,665
36796,20,3747604,110335,5120,48345
36797,26,1965460,86543,1813,9191
36798,1,4493160,234406,3536,12894
36799,17,571668,2167,262,879
36800,25,3390154,19819,2480,4123
36801,17,427936,9770,166,634
36802,24,3421834,46161,2864,0
36803,24,8973564,43680,3486,5886
36804,26,2449125,61089,1797,4197
36805,23,2977102,104558,10462,5588
36806,22,1718010,33094,1117,852
36807,17,232501,5958,108,405
36808,20,2542367,111818,4121,8119
36809,25,1001135,5259,714,1706
36810,25,1900142,9383,6490,30783
36811,10,3960700,187915,3392,14157
36812,25,892590,2834,575,1229
36813,10,17023711,516952,31608,33013
36814,24,4069186,37721,1746,2390
36815,23,1105546,19070,395,2430
36816,10,92054928,5232318,179451,1163977
36817,22,5726390,296889,2792,28233
36818,24,983023,3349,479,486
36819,24,1295534,30458,1291,2287
36820,23,745653,6372,288,601
36821,24,1924192,48815,3653,16748
36822,23,973008,47051,837,24119
36823,10,9073972,544613,10913,46040
36824,22,5996281,583158,3279,55274
36825,1,7354208,144113,13448,32013
36826,10,1120763,21597,455,496
36827,15,913784,27777,891,1943
36828,24,931018,43807,987,3669
36829,22,870131,55157,343,3557
36830,20,8808511,329837,194249,134302
36831,25,443373,7846,636,722
36832,28,38974439,539453,31264,168912
36833,24,1122691,33495,570,2502
36834,10,3156530,77823,5763,5504
36835,10,11334809,342638,14377,35555
36836,25,624251,1939,378,665
36837,10,1233903,45920,817,2556
36838,1,4005912,50531,1517,6070
36839,10,4132529,114887,1132,4194
36840,24,1220288,97003,666,7574
36841,23,3146467,324990,1753,48362
36842,24,673747,3034,5343,2446
36843,26,3647806,133438,4363,12171
36844,1,1251859,38054,1217,4928
36845,24,528409,12217,598,1174
36846,1,15473026,166517,5164,12409
36847,26,610325,33178,482,2155
36848,1,11963850,327292,6403,18840
36849,24,5044304,276539,4134,37444
36850,27,1401992,53079,986,8956
36851,24,280199,7749,157,472
36852,26,1033387,36955,1063,2696
36853,24,3926173,210098,3218,12390
36854,10,1982848,108725,4420,6987
36855,24,726280,5324,417,716
36856,25,1003251,5089,567,2160
36857,24,5104263,34947,3092,7059
36858,24,1725355,28520,791,2572
36859,24,4141442,111116,5482,13774
36860,28,1698521,43899,783,4488
36861,26,3651236,300548,13261,51967
36862,17,225558,2309,326,146
36863,26,526908,18063,281,1511
36864,10,13206688,121758,8078,13808
36865,23,1060321,92377,764,26141
36866,24,1029951,53633,201,1527
36867,28,2412497,81179,10347,7763
36868,24,8269671,135425,19324,22601
36869,1,697420,24772,171,754
36870,22,5505639,97406,11262,11686
36871,28,6237206,129906,10064,15949
36872,19,739124,14267,492,1678
36873,26,3592521,70648,3229,8817
36874,24,1843764,28906,4564,3541
36875,24,3542202,50912,479,2055
36876,27,4327012,230630,1992,21883
36877,24,1292277,24342,1608,4042
36878,24,6518936,7321,2381,872
36879,10,1640999,44059,1003,2399
36880,17,1103925,3591,908,1465
36881,24,3665451,39354,1702,5060
36882,24,13424384,527366,15197,26051
36883,26,2820604,111655,6729,13885
36884,24,13045436,293862,31865,26114
36885,10,6259661,108932,2191,5211
36886,24,1386126,32284,1580,1378
36887,1,27284917,722839,12534,35995
36888,28,6428728,83600,3004,13067
36889,10,2483922,68299,1347,5166
36890,23,202596,22741,161,1520
36891,20,14837563,266523,23900,20247
36892,10,12119920,353017,5222,12539
36893,26,2610187,150960,2071,11827
36894,10,1703190,39140,2312,2167
36895,43,1207964,21537,589,1606
36896,10,13449799,316898,7963,11645
36897,24,965555,31163,964,6602
36898,10,311870,4933,153,390
36899,26,190601,8040,174,1577
36900,23,1896485,55594,859,833
36901,22,1077539,57808,1827,2653
36902,28,2142871,93379,1576,14574
36903,10,16438535,209140,10124,8786
36904,23,3582755,113034,6933,18229
36905,25,2235310,22039,7330,3532
36906,25,8037548,69244,10991,7794
36907,23,607830,12567,1196,1383
36908,24,4306462,203920,1040,7380
36909,26,516682,10679,333,807
36910,24,741752,50004,1828,6852
36911,24,445270,19569,265,952
36912,27,679280,15914,495,1665
36913,10,184446490,4512326,298157,473039
36914,26,545808,21745,974,1034
36915,10,450579,7643,446,1138
36916,24,4506348,15824,822,849
36917,26,1287891,46080,157,1068
36918,22,1186025,32877,5219,6103
36919,10,4317939,52084,2830,2861
36920,24,533891,11528,262,1039
36921,23,1262560,37124,1429,3129
36922,24,6707153,488931,6870,51173
36923,24,1348400,49285,616,3614
36924,20,2634399,130744,5110,9116
36925,15,564057,19125,344,617
36926,28,3186209,39242,7349,10166
36927,22,4810038,428655,4833,37559
36928,17,13699244,139649,13390,73380
36929,10,32657064,513313,15997,20979
36930,10,53600140,825537,58366,46207
36931,24,14434497,139261,4488,6011
36932,24,1073500,11592,903,1823
36933,26,963092,15827,932,2427
36934,10,7530708,80875,1735,2248
36935,10,25184785,534341,12262,33118
36936,10,9248597,155505,3290,5562
36937,1,9156869,34220,13556,10103
36938,24,853294,16501,2610,5613
36939,10,71017021,828626,36928,26279
36940,10,2255876,49697,602,1417
36941,24,717877,10486,193,889
36942,10,9019459,287024,7019,16985
36943,24,2651325,89452,1550,4651
36944,22,8442986,166520,19462,48467
36945,24,645247,20247,278,987
36946,15,3612568,107558,2775,9618
36947,24,562303,10712,316,746
36948,24,19834563,446196,9293,32200
36949,24,419781,7782,248,700
36950,22,2974188,126093,83954,43019
36951,24,1820339,53822,1571,7351
36952,24,3304617,100368,1415,5472
36953,24,572021,7665,363,761
36954,10,4673846,120936,22319,18984
36955,10,1987018,92777,2117,8890
36956,24,1659188,121594,1685,12218
36957,10,4438121,178163,14779,12253
36958,23,881266,43290,680,19656
36959,10,774948,55083,5804,10438
36960,20,875878,60686,715,13595
36961,24,331811,5448,586,1489
36962,23,2478658,140187,2856,13660
36963,10,4755448,544465,1821,30833
36964,10,1053828,99851,1226,5897
36965,24,1492190,103642,1041,9343
36966,10,1820014,156336,1189,18583
36967,17,220911,1876,1509,1817
36968,10,7128122,443698,10383,31214
36969,27,195956,6209,158,1010
36970,20,204053,6092,1005,1033
36971,25,1670186,5106,4120,18110
36972,10,5538656,334598,8210,20867
36973,24,844141,54602,283,1838
36974,17,378244,2949,177,1564
36975,27,266794,8974,130,682
36976,10,352464,23895,134,1219
36977,24,381190,4071,162,329
36978,23,412708,5088,305,423
36979,15,662127,3856,386,2096
36980,23,9153779,229492,4077,9533
36981,10,169713,12074,185,453
36982,23,598334,9941,420,678
36983,24,1294269,12218,2717,4593
36984,27,1369722,110218,1192,5761
36985,24,1247243,40087,1576,5780
36986,28,1184425,32405,1118,3222
36987,23,862956,40635,1658,3908
36988,26,421177,24410,867,6183
36989,10,9001090,424652,9951,20999
36990,1,778625,20235,356,3182
36991,17,13316522,372595,8747,26115
36992,24,1613111,17645,2570,3281
36993,15,362233,7703,264,1012
36994,10,2797297,167504,3711,9928
36995,24,12715926,115064,10037,16828
36996,10,457170,23267,325,632
36997,23,479453,8025,204,174
36998,24,663623,21692,635,2140
36999,24,468315,10806,1583,1537
37000,10,392998,21111,908,791
37001,24,288651,2205,381,433
37002,26,1333624,74168,2105,11124
37003,22,8403143,161689,8748,20545
37004,24,7436025,61913,13015,8029
37005,28,1380950,25355,1462,2707
37006,24,1319340,95002,2685,32547
37007,25,670524,3679,214,0
37008,25,1063119,5061,719,2322
37009,27,1053884,11884,2100,2875
37010,20,2533458,97151,2721,6272
37011,10,3974803,173735,8513,17848
