,category_id,views,likes,dislikes,comment_count,publish_time
28646,10,1880243,52850,1054,1781,2018-04-06T14:00:03.000Z
28647,23,13940050,571215,10234,48919,2018-04-06T04:00:20.000Z
28648,24,260169,2975,35,84,2018-04-06T21:22:47.000Z
28649,10,13495560,377395,10308,10273,2018-04-06T04:00:00.000Z
28650,1,688540,24638,1587,3130,2018-04-06T13:00:02.000Z
28651,26,1543732,31225,383,1184,2018-04-06T17:00:05.000Z
28652,15,532201,15650,228,2379,2018-04-06T11:00:01.000Z
28653,25,680476,3153,385,2082,2018-04-06T19:57:37.000Z
28654,1,1221536,21825,1164,3952,2018-04-05T18:59:40.000Z
28655,22,344112,6933,190,991,2018-04-06T15:06:34.000Z
28656,26,790034,43378,338,2203,2018-04-05T22:00:01.000Z
28657,28,914827,22921,750,1582,2018-04-05T16:00:01.000Z
28658,26,350981,10192,306,651,2018-04-05T15:00:01.000Z
28659,10,324964,23709,292,1645,2018-04-06T12:22:20.000Z
28660,23,2395471,165937,6967,23932,2018-04-05T11:26:07.000Z
28661,10,3311333,70351,3319,3461,2018-04-05T16:20:51.000Z
28662,1,579979,59430,1213,3264,2018-04-05T16:00:08.000Z
28663,25,1766709,9015,5521,10907,2018-04-04T23:00:08.000Z
28664,24,8661037,230020,3242,14941,2018-04-05T07:00:36.000Z
28665,24,637143,18321,1080,3167,2018-04-06T00:07:54.000Z
28666,10,15264424,2081120,16178,222916,2018-04-05T15:00:05.000Z
28667,23,5862633,260581,11288,27310,2018-04-04T16:00:01.000Z
28668,1,1104395,30936,1051,2889,2018-04-04T21:50:03.000Z
28669,23,609675,33527,1427,2262,2018-04-04T23:49:56.000Z
28670,22,1776374,65220,6985,7352,2018-04-04T18:48:42.000Z
28671,23,2698598,91690,2743,4060,2018-04-04T18:03:26.000Z
28672,23,1348295,129703,2264,20221,2018-04-04T21:01:21.000Z
28673,22,7393333,86953,5433,9022,2018-04-04T10:00:00.000Z
28674,26,522151,18375,616,916,2018-04-04T22:00:03.000Z
28675,25,1682886,6504,2557,10726,2018-04-04T05:16:12.000Z
28676,26,947071,47282,1678,5425,2018-04-05T01:30:02.000Z
28677,1,1810911,50227,667,1519,2018-04-04T01:44:40.000Z
28678,22,1286410,27730,451,5461,2018-04-04T06:00:02.000Z
28679,22,264923,17077,296,799,2018-04-05T00:36:38.000Z
28680,10,12941237,516704,10298,50541,2018-04-04T09:00:04.000Z
28681,26,585079,34563,299,2936,2018-04-04T00:27:14.000Z
28682,23,2986735,103672,5776,11726,2018-04-02T22:30:31.000Z
28683,10,4270861,116617,4091,4469,2018-04-03T16:00:01.000Z
28684,28,894671,21233,958,2379,2018-04-04T12:25:01.000Z
28685,1,619586,10891,762,770,2018-04-03T13:00:08.000Z
28686,24,1092448,39574,387,1946,2018-04-03T16:00:09.000Z
28687,10,11806464,357781,10818,16637,2018-04-02T14:00:04.000Z
28688,22,1083442,14738,1337,1297,2018-04-02T21:00:04.000Z
28689,24,839839,15386,682,706,2018-04-02T16:00:12.000Z
28690,17,775959,4963,448,1194,2018-04-03T03:56:44.000Z
28691,10,861585,40162,789,2524,2018-04-02T19:01:54.000Z
28692,23,581730,11246,384,581,2018-04-02T17:00:10.000Z
28693,27,398350,12778,1063,2264,2018-04-02T13:13:17.000Z
28694,26,5577166,295301,19240,59186,2018-04-01T20:01:49.000Z
28695,24,421719,3960,705,1123,2018-04-02T03:04:10.000Z
28696,24,2673136,108804,11153,16367,2018-04-01T22:00:01.000Z
28697,25,1757453,138226,691,6314,2018-03-31T23:19:10.000Z
28698,24,2027261,33767,1955,2193,2018-04-01T14:58:48.000Z
28699,26,761921,34630,1707,6146,2018-04-01T22:26:12.000Z
28700,2,451492,14386,348,8028,2018-04-02T12:00:02.000Z
28701,10,1009333,33646,938,1238,2018-04-01T16:16:31.000Z
28702,22,1513895,92705,7905,10957,2018-03-31T18:00:59.000Z
28703,24,1648632,68430,569,1738,2018-04-01T14:29:39.000Z
28704,1,8438568,368984,7309,30002,2018-03-30T18:21:43.000Z
28705,17,5150307,55769,1838,6329,2018-03-31T20:49:56.000Z
28706,24,598752,13983,2307,4027,2018-03-31T13:00:02.000Z
28707,26,2219870,85648,4759,7730,2018-03-31T17:08:41.000Z
28708,27,806290,15428,628,1163,2018-03-31T16:42:52.000Z
28709,10,32172015,619284,13207,25902,2018-03-30T03:07:19.000Z
28710,10,1883602,32541,2200,6334,2018-03-26T18:24:47.000Z
28711,10,2472141,37097,2526,2026,2018-03-31T07:00:01.000Z
28712,24,1390848,22572,3321,6411,2018-03-30T15:08:51.000Z
28713,24,4601451,287883,5917,22414,2018-03-30T19:01:02.000Z
28714,24,14488910,776966,9400,127895,2018-03-30T00:30:02.000Z
28715,10,6154289,151242,5836,6084,2018-03-30T04:00:02.000Z
28716,10,3006056,178417,2164,13476,2018-03-30T14:00:03.000Z
28717,17,2900643,39600,552,2852,2018-03-30T05:02:06.000Z
28718,26,2339677,95708,1809,22767,2018-03-30T18:27:40.000Z
28719,24,10226406,265840,8850,25237,2018-03-29T12:00:59.000Z
28720,24,8625575,256079,6545,19774,2018-03-29T18:10:37.000Z
28721,10,3797849,159646,4302,12745,2018-03-29T23:00:01.000Z
28722,26,619195,26345,505,1857,2018-03-29T22:12:27.000Z
28723,22,459685,22237,428,5676,2018-03-29T19:52:35.000Z
28724,28,1194296,34219,828,2260,2018-03-29T20:14:02.000Z
28725,24,1113044,20034,539,7035,2018-03-30T00:39:41.000Z
28726,24,898496,89355,627,4675,2018-03-29T20:33:45.000Z
28727,10,2123899,98791,1442,5700,2018-03-29T14:00:29.000Z
28728,24,471360,24623,632,1880,2018-03-29T16:01:01.000Z
28729,10,676148,16181,707,1189,2018-03-30T04:29:14.000Z
28730,10,408056,20458,358,1289,2018-03-30T04:00:02.000Z
28731,2,1543809,28184,1784,9068,2018-03-29T15:55:16.000Z
28732,10,2568804,72729,750,2424,2018-03-29T04:00:01.000Z
28733,24,600459,14555,146,561,2018-03-29T15:44:44.000Z
28734,22,1766773,161377,1968,11736,2018-03-29T12:00:59.000Z
28735,24,9015442,6100,731,766,2018-03-28T17:18:31.000Z
28736,24,650823,40432,299,1423,2018-03-28T22:19:29.000Z
28737,20,754152,25952,690,843,2018-03-28T23:44:41.000Z
28738,1,1837351,19022,1255,1848,2018-03-27T15:35:00.000Z
28739,20,2296556,56795,1234,23354,2018-03-27T16:00:04.000Z
28740,23,566518,18976,406,1923,2018-03-27T22:00:02.000Z
28741,17,4544350,108091,1922,0,2018-03-28T10:57:56.000Z
28742,24,2290382,28222,788,1819,2018-03-27T01:59:56.000Z
28743,10,8025153,381842,3939,27379,2018-03-27T13:00:01.000Z
28744,10,1633109,70409,1295,4145,2018-03-27T16:02:02.000Z
28745,24,1058890,30771,303,1268,2018-03-27T16:00:27.000Z
28746,24,1271072,46786,1145,2521,2018-03-26T19:50:51.000Z
28747,24,223020,2648,170,357,2018-03-27T16:00:29.000Z
28748,23,915409,39646,363,9366,2018-03-27T17:00:12.000Z
28749,26,650882,40937,324,1293,2018-03-27T16:00:27.000Z
28750,23,414731,13405,280,1095,2018-04-14T22:24:49.000Z
28751,10,11137071,0,0,2,2018-04-05T06:48:28.000Z
28752,17,990535,32459,670,3004,2018-04-14T15:00:10.000Z
28753,10,2376410,151626,8201,15077,2018-04-14T05:44:40.000Z
28754,1,8478721,226860,5039,22284,2018-04-13T12:00:05.000Z
28755,24,1359499,23023,3677,4125,2018-04-13T23:55:10.000Z
28756,24,388955,11037,107,278,2018-04-14T13:00:07.000Z
28757,25,603406,5424,5693,11213,2018-04-14T01:26:34.000Z
28758,10,2151105,56122,4299,15622,2018-04-13T05:34:06.000Z
28759,24,740788,22562,161,1077,2018-04-13T16:00:49.000Z
28760,10,1846715,140021,2231,8270,2018-04-13T14:00:12.000Z
28761,10,10307044,545768,8939,29709,2018-04-12T16:00:04.000Z
28762,24,350417,14896,655,4134,2018-04-13T15:08:46.000Z
28763,23,34121,2624,23,324,2018-04-14T21:03:43.000Z
28764,26,379756,5272,694,975,2018-04-13T14:09:03.000Z
28765,22,1287715,37213,659,1872,2018-04-13T20:00:23.000Z
28766,22,436105,5841,231,840,2018-04-13T12:11:27.000Z
28767,17,504790,4733,140,1136,2018-04-14T00:33:06.000Z
28768,24,739165,17482,298,534,2018-04-13T13:00:04.000Z
28769,22,533805,7325,160,355,2018-04-13T08:35:00.000Z
28770,24,6641879,27908,13828,6470,2018-04-12T16:00:27.000Z
28771,10,13672159,868543,18388,70263,2018-04-12T12:00:04.000Z
28772,22,987557,23835,338,1046,2018-04-13T21:00:13.000Z
28773,27,291895,5205,749,1181,2018-04-13T14:00:03.000Z
28774,10,151608,6243,115,1186,2018-04-13T19:34:51.000Z
28775,10,1011769,55434,567,3095,2018-04-12T15:47:04.000Z
28776,15,174010,9747,132,723,2018-04-13T12:53:39.000Z
28777,27,603959,17239,297,1403,2018-04-12T15:01:49.000Z
28778,23,1056646,16035,314,666,2018-04-12T10:00:20.000Z
28779,17,1144868,8031,439,3997,2018-04-12T07:52:21.000Z
28780,22,384962,23538,1127,1969,2018-04-12T19:00:44.000Z
28781,43,891246,26310,371,1961,2018-04-12T21:00:12.000Z
28782,28,114808,2225,100,451,2018-04-13T16:00:08.000Z
28783,10,277144,25175,327,1313,2018-04-13T04:12:53.000Z
28784,28,1159260,13284,643,1273,2018-04-12T20:37:38.000Z
28785,24,388834,6500,322,742,2018-04-12T15:00:09.000Z
28786,25,581136,9055,30073,9649,2018-04-12T13:55:36.000Z
28787,17,761762,8259,240,730,2018-04-13T00:00:01.000Z
28788,28,328129,11530,814,2546,2018-04-12T12:55:31.000Z
28789,27,230491,10023,150,570,2018-04-12T12:56:39.000Z
28790,23,1150688,91748,1968,7364,2018-04-12T21:59:44.000Z
28791,17,1118450,8009,2052,3789,2018-04-11T21:38:06.000Z
28792,22,777803,46432,671,9172,2018-04-12T16:52:17.000Z
28793,24,993681,32358,669,1729,2018-04-11T19:05:14.000Z
28794,24,1446975,99352,817,7116,2018-04-11T18:00:01.000Z
28795,26,260548,7269,146,561,2018-04-12T15:04:09.000Z
28796,24,13319878,128498,20886,11191,2018-04-10T15:42:48.000Z
28797,23,372228,10666,190,530,2018-04-12T04:11:44.000Z
28798,10,3719682,161840,9512,24070,2018-04-11T13:57:23.000Z
28799,26,1107590,47349,2000,6399,2018-04-11T22:44:15.000Z
28800,10,1033257,17055,686,1001,2018-04-11T10:27:45.000Z
28801,22,1175168,17092,2250,1739,2018-04-11T07:51:57.000Z
28802,24,2020943,91710,395,5303,2018-04-11T16:00:06.000Z
28803,10,3614902,96289,10644,11279,2018-04-10T16:00:08.000Z
28804,22,706023,18592,888,1316,2018-04-12T00:17:18.000Z
28805,1,1732980,30608,1849,4343,2018-04-10T15:58:09.000Z
28806,10,4157777,201770,13746,12617,2018-04-10T13:59:24.000Z
28807,25,245843,2117,313,656,2018-04-12T00:03:56.000Z
28808,1,1924624,55998,2229,5833,2018-04-10T17:00:01.000Z
28809,26,177544,6857,77,192,2018-04-11T18:00:03.000Z
28810,28,267227,11923,811,2070,2018-04-11T15:00:06.000Z
28811,20,978975,26734,452,3440,2018-04-10T17:41:24.000Z
28812,24,343759,3079,142,292,2018-04-11T10:00:09.000Z
28813,17,121031,2680,36,434,2018-04-11T05:53:11.000Z
28814,1,1486884,80504,1089,2496,2018-04-09T20:00:49.000Z
28815,17,13400371,383602,8098,27043,2018-04-09T21:55:11.000Z
28816,24,1096994,10204,2397,2569,2018-04-10T01:00:02.000Z
28817,17,2097854,41417,1524,9812,2018-04-10T03:14:00.000Z
28818,26,3000307,151388,3267,13050,2018-04-09T21:15:13.000Z
28819,24,281544,7567,72,214,2018-04-10T19:00:35.000Z
28820,24,9971343,181127,20171,34085,2018-04-09T00:45:48.000Z
28821,10,42254055,1141237,99547,212019,2018-04-09T08:59:51.000Z
28822,27,975197,22740,633,4515,2018-04-09T13:00:07.000Z
28823,23,725406,19860,1858,1726,2018-04-09T17:30:00.000Z
28824,23,1141797,54393,1777,4567,2018-04-09T16:00:03.000Z
28825,19,162675,808,53,116,2018-04-10T18:39:57.000Z
28826,24,727057,13809,506,1256,2018-04-09T10:00:39.000Z
28827,24,754263,17474,242,1343,2018-04-09T14:23:23.000Z
28828,28,1500465,13102,529,1801,2018-04-09T14:05:53.000Z
28829,1,3467197,198262,3076,37033,2018-04-08T18:05:03.000Z
28830,26,353025,22799,71,1348,2018-04-09T17:00:05.000Z
28831,24,595681,11520,386,773,2018-04-09T01:10:41.000Z
28832,26,812195,41730,879,4460,2018-04-08T22:17:22.000Z
28833,26,368658,3647,398,430,2018-04-09T14:00:03.000Z
28834,26,496079,19382,396,2166,2018-04-09T00:07:02.000Z
28835,28,972885,14737,1376,1463,2018-04-08T21:51:20.000Z
28836,26,2356626,104842,2881,11206,2018-04-08T17:15:51.000Z
28837,10,26693315,670319,17611,44481,2018-04-07T02:46:31.000Z
28838,27,2475733,162043,2700,13866,2018-04-08T12:26:40.000Z
28839,22,822529,3397,411,1074,2018-04-08T09:08:05.000Z
28840,27,330610,18066,188,1666,2018-04-09T15:00:08.000Z
28841,24,1060984,44656,880,4208,2018-04-08T14:00:00.000Z
28842,24,582844,13539,823,1666,2018-04-08T13:00:02.000Z
28843,22,424375,21392,1106,1970,2018-04-08T23:55:58.000Z
28844,26,1772108,67674,5720,6723,2018-04-08T00:55:43.000Z
28845,24,596833,53953,607,7265,2018-04-10T12:00:05.000Z
28846,10,181037,1636,66,67,2018-04-09T16:35:41.000Z
28847,24,2277772,112610,3164,9901,2018-04-07T16:17:10.000Z
28848,24,1157001,52218,759,5337,2018-04-07T21:00:01.000Z
28849,2,455281,9826,770,1980,2018-04-08T14:00:07.000Z
28850,22,2998498,120361,1202,7024,2018-04-07T20:35:46.000Z
28851,28,1320175,17421,653,2165,2018-04-07T20:13:43.000Z
28852,17,319120,3300,278,1580,2018-04-08T03:54:11.000Z
28853,28,708885,7899,833,1412,2018-04-07T14:01:53.000Z
28854,24,2416624,26766,778,1068,2018-04-06T18:12:00.000Z
28855,23,7491682,218466,28345,14637,2018-04-06T19:06:16.000Z
28856,27,280798,14024,278,2089,2018-04-07T17:30:09.000Z
28857,26,895650,51585,2754,6412,2018-04-07T17:01:52.000Z
28858,24,1437432,141423,2013,19521,2018-04-06T20:11:51.000Z
28859,10,7091799,249398,7395,10100,2018-04-06T13:00:03.000Z
28860,10,1980744,54482,1086,1804,2018-04-06T14:00:03.000Z
28861,23,15477840,601692,10719,51062,2018-04-06T04:00:20.000Z
28862,10,14830958,390271,10723,10504,2018-04-06T04:00:00.000Z
28863,24,267373,3049,35,89,2018-04-06T21:22:47.000Z
28864,1,696783,24812,1590,3161,2018-04-06T13:00:02.000Z
28865,26,1591410,32158,396,1203,2018-04-06T17:00:05.000Z
28866,15,542029,15791,230,2391,2018-04-06T11:00:01.000Z
28867,25,692845,3212,395,2103,2018-04-06T19:57:37.000Z
28868,1,1256148,22072,1188,4047,2018-04-05T18:59:40.000Z
28869,22,360720,7355,202,1054,2018-04-06T15:06:34.000Z
28870,26,803654,43836,341,2213,2018-04-05T22:00:01.000Z
28871,28,921911,23065,754,1607,2018-04-05T16:00:01.000Z
28872,26,374315,10596,318,670,2018-04-05T15:00:01.000Z
28873,23,2410107,166606,6980,24018,2018-04-05T11:26:07.000Z
28874,10,3656355,72923,3446,3516,2018-04-05T16:20:51.000Z
28875,1,587619,60037,1224,3264,2018-04-05T16:00:08.000Z
28876,25,1778026,9051,5529,10919,2018-04-04T23:00:08.000Z
28877,24,8741823,230888,3261,15032,2018-04-05T07:00:36.000Z
28878,24,638528,18338,1083,3173,2018-04-06T00:07:54.000Z
28879,10,15567508,2092343,16440,224029,2018-04-05T15:00:05.000Z
28880,23,5954656,262626,11336,27454,2018-04-04T16:00:01.000Z
28881,1,1121695,31186,1056,2927,2018-04-04T21:50:03.000Z
28882,23,614085,33741,1429,2285,2018-04-04T23:49:56.000Z
28883,22,1780225,65285,6997,7352,2018-04-04T18:48:42.000Z
28884,23,2777912,93174,2790,4130,2018-04-04T18:03:26.000Z
28885,23,1355338,129952,2272,20239,2018-04-04T21:01:21.000Z
28886,22,8082809,96396,5926,9922,2018-04-04T10:00:00.000Z
28887,26,535575,18606,633,929,2018-04-04T22:00:03.000Z
28888,25,1686819,6514,2560,10733,2018-04-04T05:16:12.000Z
28889,26,979636,48206,1767,5549,2018-04-05T01:30:02.000Z
28890,1,1816254,50276,669,1519,2018-04-04T01:44:40.000Z
28891,22,1308511,28125,457,5522,2018-04-04T06:00:02.000Z
28892,22,267447,17181,299,800,2018-04-05T00:36:38.000Z
28893,10,13318449,522077,10408,51136,2018-04-04T09:00:04.000Z
28894,26,596218,35046,300,2943,2018-04-04T00:27:14.000Z
28895,23,2995531,103739,5787,11728,2018-04-02T22:30:31.000Z
28896,10,4521702,119407,4171,4563,2018-04-03T16:00:01.000Z
28897,28,907750,21414,971,2375,2018-04-04T12:25:01.000Z
28898,1,629880,11163,764,770,2018-04-03T13:00:08.000Z
28899,24,1097948,39653,388,1947,2018-04-03T16:00:09.000Z
28900,10,12268432,361811,10962,16734,2018-04-02T14:00:04.000Z
28901,22,1086741,14778,1339,1300,2018-04-02T21:00:04.000Z
28902,17,778479,4969,449,1205,2018-04-03T03:56:44.000Z
28903,10,900168,40669,835,2567,2018-04-02T19:01:54.000Z
28904,23,591193,11308,391,583,2018-04-02T17:00:10.000Z
28905,27,399297,12799,1064,2271,2018-04-02T13:13:17.000Z
28906,26,5598949,295732,19271,59304,2018-04-01T20:01:49.000Z
28907,24,426576,3980,709,1135,2018-04-02T03:04:10.000Z
28908,24,2767542,110039,11219,16550,2018-04-01T22:00:01.000Z
28909,25,1826140,141754,715,6431,2018-03-31T23:19:10.000Z
28910,24,2028672,33773,1956,2203,2018-04-01T14:58:48.000Z
28911,26,765100,34685,1712,6157,2018-04-01T22:26:12.000Z
28912,2,454789,14461,350,8028,2018-04-02T12:00:02.000Z
28913,10,1053303,34396,964,1243,2018-04-01T16:16:31.000Z
28914,22,1522976,93058,7917,10957,2018-03-31T18:00:59.000Z
28915,24,1688826,69185,581,1777,2018-04-01T14:29:39.000Z
28916,1,8548652,370590,7337,30169,2018-03-30T18:21:43.000Z
28917,17,5170918,55844,1839,6333,2018-03-31T20:49:56.000Z
28918,24,604654,14052,2307,4031,2018-03-31T13:00:02.000Z
28919,10,33839045,628413,13597,26092,2018-03-30T03:07:19.000Z
28920,26,2231197,85926,4770,7753,2018-03-31T17:08:41.000Z
28921,27,811089,15502,633,1180,2018-03-31T16:42:52.000Z
28922,10,1926390,32944,2223,6375,2018-03-26T18:24:47.000Z
28923,10,2541292,37501,2573,2045,2018-03-31T07:00:01.000Z
28924,24,1397432,22632,3323,6418,2018-03-30T15:08:51.000Z
28925,24,4638905,288848,5936,22457,2018-03-30T19:01:02.000Z
28926,24,15185123,782687,9739,128183,2018-03-30T00:30:02.000Z
28927,10,6350755,152767,5918,6100,2018-03-30T04:00:02.000Z
28928,10,3122665,180724,2199,13704,2018-03-30T14:00:03.000Z
28929,17,2911275,39699,553,2844,2018-03-30T05:02:06.000Z
28930,26,2374821,95996,1816,22850,2018-03-30T18:27:40.000Z
28931,24,10298206,267447,8898,25318,2018-03-29T12:00:59.000Z
28932,24,8659926,256990,6558,19826,2018-03-29T18:10:37.000Z
28933,10,3878139,160329,4321,12759,2018-03-29T23:00:01.000Z
28934,26,622400,26416,506,1856,2018-03-29T22:12:27.000Z
28935,22,462094,22321,428,5683,2018-03-29T19:52:35.000Z
28936,28,1205903,34399,830,2265,2018-03-29T20:14:02.000Z
28937,24,1124013,20184,541,7087,2018-03-30T00:39:41.000Z
28938,24,901985,89483,627,4676,2018-03-29T20:33:45.000Z
28939,10,2158154,99420,1453,5735,2018-03-29T14:00:29.000Z
28940,10,696858,16406,719,1209,2018-03-30T04:29:14.000Z
28941,10,417336,20607,365,1289,2018-03-30T04:00:02.000Z
28942,2,1549098,28255,1792,9103,2018-03-29T15:55:16.000Z
28943,10,2653797,73404,768,2432,2018-03-29T04:00:01.000Z
28944,24,617505,14783,146,583,2018-03-29T15:44:44.000Z
28945,22,1776352,161751,1974,11742,2018-03-29T12:00:59.000Z
28946,24,9020750,6126,731,772,2018-03-28T17:18:31.000Z
28947,24,659212,40883,305,1458,2018-03-28T22:19:29.000Z
28948,20,769382,26374,704,849,2018-03-28T23:44:41.000Z
28949,1,1842120,19055,1256,1847,2018-03-27T15:35:00.000Z
28950,24,1034432,34874,3702,6677,2018-04-15T15:37:52.000Z
28951,24,3033246,30583,2919,3055,2018-04-15T04:47:50.000Z
28952,19,290559,9156,197,1383,2018-04-15T17:24:17.000Z
28953,24,303564,11441,196,3802,2018-04-15T19:00:01.000Z
28954,23,1341452,28377,1369,2094,2018-04-14T22:24:49.000Z
28955,10,24004779,0,0,3,2018-04-05T06:48:28.000Z
28956,24,3585629,115796,2489,0,2018-04-14T19:53:33.000Z
28957,17,1712804,45596,1383,4307,2018-04-14T15:00:10.000Z
28958,10,4081638,195397,15073,20936,2018-04-14T05:44:40.000Z
28959,17,942091,17036,1269,1775,2018-04-15T12:56:24.000Z
28960,1,11249383,267576,6917,25307,2018-04-13T12:00:05.000Z
28961,24,2303421,36573,6313,6905,2018-04-13T23:55:10.000Z
28962,22,4776071,306005,5760,321455,2018-04-14T19:55:26.000Z
28963,25,760543,7012,7573,13576,2018-04-14T01:26:34.000Z
28964,23,96446,4612,197,453,2018-04-14T21:03:43.000Z
28965,24,978719,28033,239,1374,2018-04-13T16:00:49.000Z
28966,10,2505729,62903,4899,17149,2018-04-13T05:34:06.000Z
28967,24,693025,21969,1655,6081,2018-04-13T15:08:46.000Z
28968,10,2246370,155870,2705,8902,2018-04-13T14:00:12.000Z
28969,10,12991753,608484,10416,32287,2018-04-12T16:00:04.000Z
28970,26,671548,6941,1193,1275,2018-04-13T14:09:03.000Z
28971,22,1795290,49006,866,2393,2018-04-13T20:00:23.000Z
28972,22,632785,8572,347,1149,2018-04-13T12:11:27.000Z
28973,25,1319265,7398,193,761,2018-04-12T13:11:58.000Z
28974,17,613503,5351,193,1215,2018-04-14T00:33:06.000Z
28975,15,445199,16217,479,1113,2018-04-13T12:53:39.000Z
28976,10,16585986,941514,20964,74811,2018-04-12T12:00:04.000Z
28977,22,631623,8100,213,379,2018-04-13T08:35:00.000Z
28978,24,941253,20385,427,670,2018-04-13T13:00:04.000Z
28979,22,215289,1904,52,189,2018-04-13T07:35:00.000Z
28980,24,277961,4310,277,766,2018-04-13T09:00:03.000Z
28981,17,264477,3301,123,457,2018-04-14T01:11:44.000Z
28982,24,8259417,30639,15118,7116,2018-04-12T16:00:27.000Z
28983,22,1233027,27320,433,1274,2018-04-13T21:00:13.000Z
28984,10,176848,6888,163,1282,2018-04-13T19:34:51.000Z
28985,28,198793,3053,171,598,2018-04-13T16:00:08.000Z
28986,27,337597,5626,832,1257,2018-04-13T14:00:03.000Z
28987,10,1242018,62299,709,3242,2018-04-12T15:47:04.000Z
28988,27,674542,18696,322,1466,2018-04-12T15:01:49.000Z
28989,10,359749,27845,386,1394,2018-04-13T04:12:53.000Z
28990,22,434641,24903,1297,2090,2018-04-12T19:00:44.000Z
28991,17,1219112,8500,482,4222,2018-04-12T07:52:21.000Z
28992,15,158576,1611,34,66,2018-04-11T21:45:20.000Z
28993,28,1575419,16424,885,1658,2018-04-12T20:37:38.000Z
28994,43,1065693,28416,414,2040,2018-04-12T21:00:12.000Z
28995,23,1187530,17756,346,698,2018-04-12T10:00:20.000Z
28996,24,422981,6829,350,753,2018-04-12T15:00:09.000Z
28997,25,624341,9523,32620,10304,2018-04-12T13:55:36.000Z
28998,28,419649,13333,1110,3298,2018-04-12T12:55:31.000Z
28999,23,195045,8885,237,933,2018-04-13T04:32:51.000Z
29000,27,272284,11020,188,700,2018-04-12T12:56:39.000Z
29001,23,1251421,96145,2293,7676,2018-04-12T21:59:44.000Z
29002,22,839968,48635,712,9432,2018-04-12T16:52:17.000Z
29003,24,1033059,32875,686,1757,2018-04-11T19:05:14.000Z
29004,17,1162519,8171,2087,3841,2018-04-11T21:38:06.000Z
29005,24,1495379,101323,860,7237,2018-04-11T18:00:01.000Z
29006,26,281479,7562,152,583,2018-04-12T15:04:09.000Z
29007,10,4498409,177524,10487,26160,2018-04-11T13:57:23.000Z
29008,24,14935646,140599,22979,11758,2018-04-10T15:42:48.000Z
29009,24,2169469,94657,417,5342,2018-04-11T16:00:06.000Z
29010,10,1244204,19680,783,1088,2018-04-11T10:27:45.000Z
29011,26,1143253,48437,2044,6448,2018-04-11T22:44:15.000Z
29012,22,778089,20036,948,1366,2018-04-12T00:17:18.000Z
29013,10,3956258,102542,11345,11690,2018-04-10T16:00:08.000Z
29014,25,258266,2208,322,662,2018-04-12T00:03:56.000Z
29015,10,5101239,230132,14868,13474,2018-04-10T13:59:24.000Z
29016,1,1773214,31080,1869,4394,2018-04-10T15:58:09.000Z
29017,26,214575,8010,103,213,2018-04-11T18:00:03.000Z
29018,24,331976,4427,288,426,2018-04-11T13:51:12.000Z
29019,1,2010184,57693,2309,5980,2018-04-10T17:00:01.000Z
29020,24,278573,13910,57,872,2018-04-11T12:00:01.000Z
29021,28,275926,12145,830,2118,2018-04-11T15:00:06.000Z
29022,20,1000345,26831,457,3463,2018-04-10T17:41:24.000Z
29023,17,124175,2734,38,439,2018-04-11T05:53:11.000Z
29024,1,1523340,81732,1101,2535,2018-04-09T20:00:49.000Z
29025,17,13803967,389044,8251,27303,2018-04-09T21:55:11.000Z
29026,24,1131466,10391,2436,2591,2018-04-10T01:00:02.000Z
29027,26,3148184,156300,3387,13361,2018-04-09T21:15:13.000Z
29028,24,361063,9602,97,223,2018-04-10T19:00:35.000Z
29029,10,45023440,1168210,102341,216609,2018-04-09T08:59:51.000Z
29030,24,10271274,183101,20476,34633,2018-04-09T00:45:48.000Z
29031,27,997516,23094,640,4556,2018-04-09T13:00:07.000Z
29032,23,744268,20215,1883,1746,2018-04-09T17:30:00.000Z
29033,23,1163341,54976,1797,4621,2018-04-09T16:00:03.000Z
29034,19,165505,825,54,120,2018-04-10T18:39:57.000Z
29035,24,796409,18259,251,1344,2018-04-09T14:23:23.000Z
29036,24,740854,13951,515,1258,2018-04-09T10:00:39.000Z
29037,28,1605188,13743,544,1817,2018-04-09T14:05:53.000Z
29038,1,3551637,200157,3119,37328,2018-04-08T18:05:03.000Z
29039,26,363653,23136,72,1362,2018-04-09T17:00:05.000Z
29040,24,611997,11733,394,775,2018-04-09T01:10:41.000Z
29041,26,836260,42451,890,4502,2018-04-08T22:17:22.000Z
29042,26,396724,3897,445,461,2018-04-09T14:00:03.000Z
29043,26,506370,19635,403,2262,2018-04-09T00:07:02.000Z
29044,28,986977,14838,1387,1355,2018-04-08T21:51:20.000Z
29045,26,2415922,106142,2936,11321,2018-04-08T17:15:51.000Z
29046,10,28967061,700591,18831,45840,2018-04-07T02:46:31.000Z
29047,27,2512109,163353,2725,13989,2018-04-08T12:26:40.000Z
29048,22,837883,3424,419,1079,2018-04-08T09:08:05.000Z
29049,27,336872,18263,189,1669,2018-04-09T15:00:08.000Z
29050,24,1078851,45117,885,4232,2018-04-08T14:00:00.000Z
29051,24,602221,13817,840,1690,2018-04-08T13:00:02.000Z
29052,22,436791,21627,1130,1983,2018-04-08T23:55:58.000Z
29053,26,1808784,68556,5864,6872,2018-04-08T00:55:43.000Z
29054,24,657867,57025,646,7500,2018-04-10T12:00:05.000Z
29055,10,190151,1673,67,68,2018-04-09T16:35:41.000Z
29056,24,2342256,115300,3224,10029,2018-04-07T16:17:10.000Z
29057,24,1188770,53270,765,5402,2018-04-07T21:00:01.000Z
